days_since_first_purchase,total_revenue,percentage_of_total_revenue,cumulative_percentage_of_total_revenue
1579,15315.15337442642,0.0074246956706017124,90.26041754925035
1580,16764.447656117678,0.008127304956687554,90.26854485420704
1581,22736.506067928778,0.011022523512500094,90.27956737771953
1582,40593.20238725828,0.019679344153601945,90.29924672187313
1583,42765.42301115638,0.020732423849739952,90.31997914572287
1584,19075.615661440523,0.00924774552059385,90.32922689124347
1585,33036.35045753178,0.016015827084311093,90.34524271832778
1586,24111.142750353974,0.011688939236530341,90.35693165756432
1587,39019.61327070782,0.018916477467560953,90.37584813503187
1588,38351.393218862235,0.018592528343144628,90.39444066337502
1589,69799.17729808719,0.033838227853599814,90.42827889122862
1590,17749.042243408774,0.00860463058254547,90.43688352181115
1591,65097.5490852585,0.03155890633568029,90.46844242814683
1592,35069.57254781902,0.017001521114403877,90.48544394926124
1593,18416.60878430536,0.008928262888723342,90.49437221214997
1594,9504.359180548145,0.0046076570527523245,90.49897986920273
1595,11243.282966798142,0.005450677007670682,90.5044305462104
1596,7023.8892638370735,0.0034051399246891375,90.5078356861351
1597,19650.53218655419,0.009526461647726898,90.51736214778282
1598,16724.976333523617,0.008108169493214728,90.52547031727603
1599,14692.830543030823,0.007122997246889222,90.53259331452293
1600,17626.616115191802,0.008545279120505338,90.54113859364344
1601,13705.076775412686,0.006644140069115149,90.54778273371255
1602,38871.37602048918,0.018844612926409307,90.56662734663897
1603,68253.25282573336,0.03308877282325524,90.59971611946222
1604,18991.772886755243,0.009207099039883017,90.6089232185021
1605,51955.638449426915,0.025187785876369332,90.63411100437847
1606,18089.442735780947,0.008769654725640676,90.64288065910411
1607,31736.254372585106,0.015385548200562644,90.65826620730468
1608,25360.708960924472,0.012294721536382785,90.67056092884106
1609,27132.62819542059,0.013153737489235555,90.68371466633029
1610,13131.911520978692,0.006366272947637836,90.69008093927793
1611,18601.572423085738,0.009017932165582467,90.69909887144351
1612,47547.08538864282,0.02305054545678082,90.7221494169003
1613,27721.51607695492,0.013439226847233022,90.73558864374753
1614,16098.396134141742,0.007804407122711561,90.74339305087024
1615,41029.42800190618,0.019890823748568986,90.7632838746188
1616,18315.52831296299,0.008879259674742394,90.77216313429355
1617,23962.42663379546,0.011616842543812626,90.78377997683737
1618,35485.08353981407,0.01720295838296591,90.80098293522033
1619,19608.635856489993,0.009506150554991702,90.81048908577533
1620,26568.33922677031,0.012880173538547209,90.82336925931388
1621,10877.599533942166,0.005273395844736313,90.82864265515862
1622,38524.492467774995,0.018676445834048316,90.84731910099266
1623,23582.243371885925,0.011432531949610648,90.85875163294227
1624,43150.66856571605,0.02091918861344346,90.87967082155572
1625,40334.47240599373,0.019553913390697703,90.89922473494642
1626,17040.820880046253,0.008261289059164723,90.90748602400558
1627,21516.183170851604,0.010430918197871349,90.91791694220345
1628,39550.62566857043,0.01917390913377135,90.93709085133722
1629,17185.72750422512,0.008331538932533859,90.94542239026975
1630,41870.494949299464,0.020298568024471872,90.96572095829423
1631,14327.906841357419,0.006946084397133583,90.97266704269136
1632,13385.687226278578,0.006489301906890067,90.97915634459825
1633,27400.381581616883,0.013283542745420594,90.99243988734368
1634,22205.768343977215,0.010765225006575353,91.00320511235026
1635,50256.91247091989,0.024364253580622268,91.02756936593089
1636,14478.436897299836,0.00701906047692377,91.03458842640781
1637,35379.02431031333,0.01715154149651041,91.05173996790433
1638,29912.007930355216,0.01450116432724462,91.06624113223157
1639,34604.03485529027,0.01677583119764524,91.08301696342922
1640,12087.976272844948,0.005860179320776107,91.08887714275
1641,20953.136526925995,0.010157956518853371,91.09903509926885
1642,36641.89754117002,0.017763774961003,91.11679887422984
1643,15759.014004438917,0.007639876675808444,91.12443875090565
1644,15602.186746210875,0.007563847749637686,91.13200259865529
1645,54075.83902850775,0.02621564656280521,91.1582182452181
1646,28804.914101392307,0.013964451794376588,91.17218269701247
1647,28718.473157347296,0.01392254573654465,91.18610524274902
1648,23019.637589952148,0.011159783997875842,91.1972650267469
1649,20379.40169729848,0.009879813270694853,91.2071448400176
1650,4611.471670000001,0.0022356141597983676,91.2093804541774
1651,52176.06617314816,0.02529464793161499,91.23467510210902
1652,25021.79724540527,0.012130419143490433,91.24680552125251
1653,16131.251781778665,0.007820335346138433,91.25462585659865
1654,30175.340222939598,0.01462882626342514,91.26925468286207
1655,24739.048484823703,0.011993344218595235,91.28124802708066
1656,29036.681955169097,0.014076811477525085,91.29532483855819
1657,35068.72386016927,0.017001109675656597,91.31232594823385
1658,34173.454859963276,0.016567088565495672,91.32889303679934
1659,44307.01547905351,0.021479778749974945,91.35037281554932
1660,23841.20401902498,0.01155807453796501,91.36193089008728
1661,15013.262161996192,0.00727834059839811,91.36920923068568
1662,14045.558501307323,0.006809203593741038,91.37601843427943
1663,6974.870021967411,0.00338137568648741,91.37939980996592
1664,12366.847275600861,0.005995374331638721,91.38539518429755
1665,38233.60414549827,0.01853542489783993,91.40393060919538
1666,30043.12917193411,0.014564731128756407,91.41849534032414
1667,18328.76381078095,0.008885676165713445,91.42738101648986
1668,26176.51054731578,0.0126902173148752,91.44007123380473
1669,19161.331683954297,0.009289300140759906,91.4493605339455
1670,48596.56576946064,0.0235593273311335,91.47291986127662
1671,17534.259781598492,0.008500505316847064,91.48142036659347
1672,5944.536604236003,0.002881876146464478,91.48430224273993
1673,38856.52200562422,0.018837411787957566,91.50313965452789
1674,2661.66768,0.001290360730782863,91.50443001525866
1675,36383.68288823759,0.017638594026222764,91.52206860928489
1676,17699.35467405135,0.008580542343135029,91.53064915162803
1677,33798.73742530919,0.016385427771982437,91.5470345794
1678,15489.736874468728,0.007509332717664336,91.55454391211767
1679,33666.608055238285,0.016321372235747138,91.57086528435342
1680,26070.947385118696,0.01263904091891116,91.58350432527233
1681,24445.80361916528,0.011851180844109159,91.59535550611643
1682,18961.44513060421,0.00919239632328015,91.60454790243972
1683,35152.87910183918,0.01704190763851137,91.62158981007823
1684,14478.321484775166,0.0070190045256151995,91.62860881460385
1685,39255.7664814372,0.019030963145793136,91.64763977774965
1686,18789.671841090036,0.00910912164964152,91.65674889939929
1687,31734.44101606595,0.015384669096059551,91.67213356849535
1688,21424.17363990285,0.01038631252208164,91.68251988101744
1689,11127.0974938774,0.00539435097836549,91.6879142319958
1690,14520.024191724424,0.007039221751010772,91.69495345374682
1691,15385.191823950221,0.007458649896213541,91.70241210364303
1692,38277.03378166589,0.01855647932829493,91.72096858297132
1693,17655.574201269075,0.008559317829166647,91.72952790080049
1694,43727.62146322882,0.021198891961857667,91.75072679276235
1695,27183.123373769195,0.01317821725270284,91.76390501001505
1696,7626.725344151047,0.003697391286863778,91.76760240130191
1697,13796.188545023206,0.006688310515523977,91.77429071181744
1698,92493.78177027672,0.04484043772059663,91.81913114953804
1699,31826.19954718012,0.015429153088615692,91.83456030262666
1700,7651.290849413324,0.0037093004983556814,91.83826960312501
1701,14718.817307809137,0.007135595476578822,91.8454051986016
1702,11674.902229713729,0.0056599234705934,91.85106512207219
1703,12217.520061202917,0.005922981382306932,91.8569881034545
1704,24306.597994666456,0.011783694781627689,91.86877179823612
1705,30594.271277074222,0.01483192155786129,91.88360371979398
1706,42185.56187952089,0.020451310606643524,91.90405503040063
1707,7682.638322984101,0.0037244975679256074,91.90777952796856
1708,45369.130031818844,0.021994685596077306,91.92977421356464
1709,20341.80493050647,0.009861586580775093,91.93963580014541
1710,46669.016198008016,0.022624862712455108,91.96226066285787
1711,19842.07990060417,0.009619322845290572,91.97187998570317
1712,25295.25568985259,0.01226299017813432,91.9841429758813
1713,15097.984568491565,0.007319413519401927,91.9914623894007
1714,12187.539396524673,0.005908446933594847,91.99737083633428
1715,35584.99529549549,0.017251395010514727,92.0146222313448
1716,49628.22527224244,0.024059469749336742,92.03868170109413
1717,24856.098181300025,0.01205008921836286,92.0507317903125
1718,18749.89200049893,0.009089836618470551,92.05982162693097
1719,9392.450858028247,0.004553404560635255,92.06437503149161
1720,18188.627602684697,0.00881773896181419,92.07319277045342
1721,8457.766277522067,0.004100275010535511,92.07729304546395
1722,24980.267835959217,0.012110285931698274,92.08940333139564
1723,17883.10853053536,0.008669625124700337,92.09807295652034
1724,16712.170312471284,0.008101961210036602,92.10617491773037
1725,20433.655662036334,0.009906115271546818,92.11608103300192
1726,35257.00712892634,0.01709238828947196,92.13317342129139
1727,25120.150355497746,0.012178100148886907,92.14535152144028
1728,30836.002800895665,0.014949111569249749,92.16030063300953
1729,20669.20239431536,0.0100203069326174,92.17032093994214
1730,25181.53571542695,0.012207859407900647,92.18252879935004
1731,14564.260066587944,0.007060667041211579,92.18958946639125
1732,3497.1129239958723,0.001695379638166365,92.19128484602942
1733,17286.384594117182,0.00838033689369466,92.19966518292311
1734,16012.864460739947,0.007762941873903407,92.20742812479702
1735,17592.962363293467,0.008528963980858333,92.21595708877788
1736,15671.14202900496,0.007597276862432682,92.22355436564031
1737,21499.870307578578,0.010423009818349626,92.23397737545866
1738,10152.102025709775,0.004921678948619555,92.23889905440728
1739,18537.940208255302,0.00898708364461687,92.2478861380519
1740,11919.432560979658,0.005778470327258421,92.25366460837915
1741,17024.90241598235,0.008253571882044236,92.2619181802612
1742,44238.8065679919,0.021446711473776376,92.28336489173498
1743,37483.73781855079,0.01817189414270471,92.30153678587769
1744,20077.32457092665,0.009733368068513212,92.3112701539462
1745,20651.28509436097,0.01001162073169287,92.32128177467789
1746,18469.22759069309,0.008953772174489399,92.33023554685238
1747,29619.8094781585,0.014359508247808673,92.34459505510019
1748,33836.20268040523,0.01640359070581071,92.36099864580599
1749,9292.4117419838,0.004504906189536581,92.36550355199553
1750,20668.385453008468,0.010019910884309157,92.37552346287984
1751,30741.87281216062,0.014903477908081072,92.39042694078792
1752,36557.12376106463,0.01772267713437724,92.40814961792229
1753,5570.849434234676,0.0027007148191544165,92.41085033274145
1754,18933.09694624003,0.00917865329135795,92.4200289860328
1755,8607.230814448174,0.0041727345330158285,92.42420172056582
1756,14122.934770679978,0.0068467151509663,92.43104843571679
1757,21933.903782053385,0.010633426676741031,92.44168186239354
1758,10790.506018177986,0.005231173423998982,92.44691303581753
1759,17642.817795950043,0.008553133599402235,92.45546616941694
1760,15530.515650953228,0.007529102027041444,92.46299527144397
1761,42592.30979996711,0.02064849959000729,92.48364377103398
1762,35249.66476459455,0.017088828754720106,92.5007325997887
1763,21516.19365833386,0.010430923282140648,92.51116352307085
1764,33724.491467153144,0.01634943377109954,92.52751295684195
1765,19405.499678645985,0.009407671338799233,92.53692062818075
1766,37292.08975233295,0.01807898429500427,92.55499961247575
1767,46321.448056671594,0.022456363735583695,92.57745597621134
1768,28766.245152842606,0.013945705317089389,92.59140168152842
1769,48353.67972311374,0.023441577614060953,92.61484325914249
1770,13763.105898865513,0.006672272244558357,92.62151553138705
1771,17285.330903923412,0.008379826070927916,92.62989535745797
1772,30239.418431924074,0.014659890999715758,92.64455524845768
1773,25375.91801911471,0.01230209479773631,92.65685734325541
1774,40233.22042873928,0.019504827031666113,92.67636217028708
1775,29294.14602251946,0.01420162853285956,92.69056379881994
1776,31279.87755375734,0.015164299421130135,92.70572809824107
1777,6905.404999999999,0.003347699455159494,92.70907579769623
1778,19423.397952626518,0.009416348316044291,92.71849214601227
1779,25077.17978140695,0.012157268269008516,92.73064941428127
1780,14419.500734877896,0.006990488574359167,92.73763990285563
1781,16914.65578111183,0.008200124966260264,92.7458400278219
1782,8050.651531283966,0.003902908192199919,92.7497429360141
1783,22799.831444575062,0.01105322328013089,92.76079615929423
1784,21046.339028031216,0.010203140539511022,92.77099929983375
1785,16526.954364029498,0.008012169614947622,92.77901146944869
1786,34367.15895379167,0.01666099516320739,92.7956724646119
1787,21862.865294886753,0.010598987638801462,92.8062714522507
1788,24625.387605082928,0.011938242097114866,92.81820969434781
1789,55393.27682314677,0.026854332604727388,92.84506402695254
1790,16889.20134490703,0.008187784806311037,92.85325181175885
1791,23374.012781290778,0.011331582992281873,92.86458339475114
1792,19306.232571626348,0.009359547233104504,92.87394294198424
1793,26205.67812866623,0.012704357585604467,92.88664729956984
1794,12289.476802238009,0.0059578655842846915,92.89260516515412
1795,20052.22967050262,0.009721202209381588,92.9023263673635
1796,23524.318468682413,0.01140445029952719,92.91373081766302
1797,35924.507307662745,0.017415988423667525,92.93114680608669
1798,16167.94472422615,0.007838123867367765,92.93898492995406
1799,43135.613683063166,0.020911890095477528,92.95989682004954
1800,16238.744892339848,0.007872447369641628,92.96776926741917
1801,5708.429096596893,0.002767412624819837,92.97053668004399
1802,30764.013336318647,0.01491421150309263,92.98545089154709
1803,20805.62536858696,0.010086443982745563,92.99553733552983
1804,29676.033123000718,0.014386765137912202,93.00992410066775
1805,8531.60722135016,0.004136072662870424,93.01406017333062
1806,27718.529392202858,0.013437778920150223,93.02749795225077
1807,36988.362753687026,0.01793173924451351,93.04542969149529
1808,17769.77158457691,0.008614680044399537,93.05404437153969
1809,54343.640927734596,0.026345475337820203,93.08038984687751
1810,44428.6012141285,0.02153872279439605,93.1019285696719
1811,5770.726583144816,0.0027976140774173723,93.10472618374932
1812,23239.094515261506,0.011266175415799788,93.11599235916512
1813,26369.7574935368,0.012783902290133762,93.12877626145526
1814,11840.014679440083,0.005739969008543595,93.1345162304638
1815,61326.52697760336,0.02973073714716904,93.16424696761098
1816,40931.84654137451,0.01984351683431044,93.18409048444529
1817,24824.337550668675,0.012034691852696388,93.19612517629798
1818,11456.073015723603,0.005553836363400162,93.20167901266139
1819,10616.13485722465,0.005146639317669373,93.20682565197906
1820,21269.760042378388,0.010311453724328018,93.21713710570339
1821,17031.64292617878,0.008256839641475014,93.22539394534486
1822,29641.00112834641,0.014369781834338064,93.2397637271792
1823,19817.193105349917,0.009607257874313008,93.2493709850535
1824,28684.001618708266,0.0139058341387281,93.26327681919223
1825,14526.040783525415,0.007042138559089963,93.27031895775131
1826,17253.20876802745,0.008364253449649731,93.27868321120097
1827,8416.679121866737,0.0040803562007623835,93.28276356740173
1828,11610.417640100573,0.005628661723380291,93.28839222912511
1829,12463.667658138615,0.0060423122797923735,93.2944345414049
1830,12112.507141647568,0.005872071740717459,93.30030661314561
1831,37435.72747840585,0.01814861901408514,93.31845523215969
1832,15913.565372858,0.0077148022640759996,93.32617003442377
1833,37096.85010641573,0.017984333270732327,93.3441543676945
1834,33754.45644238576,0.016363960613661285,93.36051832830816
1835,28451.322368003734,0.01379303261574567,93.37431136092391
1836,18671.584909482684,0.009051873804424133,93.38336323472834
1837,13580.940199151495,0.006583959391991221,93.38994719412032
1838,21450.79029929274,0.010399216120949153,93.40034641024127
1839,14527.667778604633,0.007042927316670474,93.40738933755794
1840,13436.860031581495,0.006514110179892383,93.41390344773784
1841,16967.29527257403,0.00822564428002794,93.42212909201787
1842,27697.0692202957,0.01342737515588133,93.43555646717375
1843,17897.55543710765,0.008676628899462397,93.44423309607322
1844,46967.432582636386,0.0227695332087158,93.46700262928194
1845,12549.907547733772,0.006084120867617522,93.47308675014955
1846,30347.121763121453,0.014712104936938605,93.48779885508648
1847,12732.018165432703,0.0061724070167499005,93.49397126210323
1848,22657.208777299016,0.010984080655544293,93.50495534275878
1849,6138.187553830662,0.002975756980166362,93.50793109973894
1850,34675.798816063565,0.016810621940893583,93.52474172167983
1851,18408.637058929937,0.00892439824346416,93.5336661199233
1852,17430.807985278414,0.008450352498558205,93.54211647242185
1853,22228.132537224697,0.010776067035037069,93.55289253945689
1854,30168.49295173557,0.01462550674689004,93.56751804620379
1855,11395.161815662497,0.005524306974282843,93.57304235317807
1856,11366.321249155,0.005510325238413096,93.57855267841649
1857,19781.023095062796,0.009589722867498589,93.58814240128399
1858,12281.650247067433,0.0059540713166812255,93.59409647260067
1859,17737.748364278006,0.008599155376817103,93.60269562797748
1860,8961.986457124645,0.004344717967977685,93.60704034594546
1861,4273.611013884374,0.002071821314281253,93.60911216725974
1862,30058.96959053105,0.014572410469896642,93.62368457772963
1863,19720.757034087565,0.009560506237990055,93.63324508396762
1864,26726.104700000004,0.012956657305795332,93.64620174127342
1865,14005.92497009728,0.006789989492491668,93.6529917307659
1866,15393.402600206357,0.007462630431924204,93.66045436119784
1867,9439.906220310062,0.004576410639272963,93.66503077183711
1868,30537.57266897177,0.014804434408381589,93.67983520624549
1869,16753.299851673553,0.00812190056710232,93.68795710681259
1870,24695.653342264937,0.01197230651043756,93.69992941332303
1871,21894.43586403028,0.010614292863784047,93.71054370618681
1872,17447.052436182927,0.00845822771216876,93.71900193389898
1873,24314.62471638104,0.011787586088786448,93.73078951998777
1874,44304.45503713246,0.021478537462892713,93.75226805745066
1875,29662.732341456856,0.014380316997777398,93.76664837444844
1876,14547.656570539153,0.0070526177646410846,93.77370099221308
1877,21129.12637474206,0.010243275354989331,93.78394426756807
1878,34310.5982330927,0.016633574860724424,93.8005778424288
1879,10152.413693020399,0.004921830043086275,93.80549967247188
1880,13660.613800000001,0.006622584681912831,93.81212225715379
1881,24767.352023289102,0.012007065606450068,93.82412932276024
1882,49484.384872722614,0.02398973677536889,93.8481190595356
1883,16245.990728210396,0.007875960107967041,93.85599501964357
1884,10292.528586764935,0.0049897569139140275,93.86098477655749
1885,27378.738245259105,0.013273050184110608,93.8742578267416
1886,27158.615514990746,0.013166335987884956,93.88742416272949
1887,11608.648490087828,0.005627804049929745,93.89305196677942
1888,55559.75200679166,0.02693503878801216,93.91998700556744
1889,27523.25937633306,0.013343113172705097,93.93333011874014
1890,52839.5468921778,0.02561629945554507,93.9589464181957
1891,16235.459333127183,0.007870854549990043,93.96681727274569
1892,24557.82473801052,0.011905488019216858,93.97872276076491
1893,14367.4734877558,0.006965266073022303,93.98568802683793
1894,27033.311631557204,0.013105589407155826,93.9987936162451
1895,15055.717866503192,0.007298922872550966,94.00609253911765
1896,12934.614221735133,0.006270624385217225,94.01236316350287
1897,29071.818318937356,0.014093845378627668,94.0264570088815
1898,19106.001927662015,0.00926247660253242,94.03571948548402
1899,21477.880818839672,0.010412349444414938,94.04613183492843
1900,5665.356560501537,0.0027465313143653796,94.0488783662428
1901,8395.8272529555,0.0040702473381839825,94.05294861358098
1902,19613.705543548687,0.009508608309258718,94.06245722189024
1903,32490.120600364597,0.01575101808393669,94.07820823997417
1904,50884.55561684902,0.024668531261317544,94.10287677123549
1905,7941.598318214564,0.003850039840238546,94.10672681107573
1906,35711.666435881,0.01731280442931826,94.12403961550505
1907,30651.70951477182,0.014859767275389164,94.13889938278044
1908,8327.435194057376,0.004037091272998741,94.14293647405344
1909,12828.35417836913,0.006219110145388918,94.14915558419884
1910,23578.642881216554,0.011430786453053652,94.16058637065188
1911,14729.164632686525,0.0071406117984099664,94.16772698245029
1912,39684.15873570244,0.01923864517403019,94.18696562762432
1913,16945.807,0.008215226892722144,94.19518085451703
1914,7518.317402414941,0.0036448357586239535,94.19882569027565
1915,31687.350842980584,0.015361840058981892,94.21418753033464
1916,17301.87632413883,0.008387847192678275,94.22257537752732
1917,15969.41994227405,0.007741880228598324,94.23031725775591
1918,39520.31667699693,0.019159215514124563,94.24947647327004
1919,8005.746608510616,0.003881138551534046,94.25335761182157
1920,5039.513161294981,0.0024431261402244053,94.25580073796179
1921,13132.291545554795,0.0063664571813021,94.26216719514309
1922,10749.46382,0.005211276409344666,94.26737847155243
1923,13562.498829275099,0.006575019125071669,94.2739534906775
1924,5856.313113865823,0.0028391059207290544,94.27679259659823
1925,24688.417244934844,0.011968798493298894,94.28876139509153
1926,27397.103925025396,0.013281953756912965,94.30204334884844
1927,10410.729647895932,0.0050470600884486875,94.30709040893689
1928,15539.678322726098,0.007533544036062181,94.31462395297295
1929,6585.599326133664,0.0031926595581282203,94.31781661253108
1930,16406.042498661736,0.00795355225857041,94.32577016478965
1931,9705.476066769996,0.004705157328323166,94.33047532211796
1932,20278.553243214956,0.009830922537307154,94.34030624465527
1933,16470.694170842627,0.007984895006423017,94.34829113966168
1934,21751.07354321198,0.010544791659539858,94.35883593132122
1935,9554.128727351053,0.004631785034342924,94.36346771635557
1936,21853.90996511297,0.010594646147954152,94.37406236250352
1937,10230.719905104901,0.0049597924310317894,94.37902215493456
1938,6788.544079766241,0.0032910459729964658,94.38231320090756
1939,34597.68932447123,0.016772754921877832,94.39908595582943
1940,13855.8716162745,0.006717244515066395,94.40580320034451
1941,11507.571389547935,0.005578802470093877,94.4113820028146
1942,28329.561323406826,0.013734003582306397,94.4251160063969
1943,15422.858777265557,0.007476910612144216,94.43259291700905
1944,18777.29590959015,0.00910312187133174,94.44169603888038
1945,19285.712488046036,0.009349599218089942,94.45104563809846
1946,16130.605309503208,0.007820021940207235,94.45886566003867
1947,18947.53486790144,0.009185652710288416,94.46805131274895
1948,27253.88989233471,0.013212524441874991,94.48126383719082
1949,16626.9776159109,0.008060660295193986,94.48932449748602
1950,9535.359318029985,0.0046226857358430086,94.49394718322186
1951,16829.289977217508,0.008158740130007175,94.50210592335188
1952,2846.931649785805,0.0013801756063350752,94.5034860989582
1953,18265.111171450175,0.00885481774307102,94.51234091670128
1954,16737.668260641905,0.008114322464329214,94.5204552391656
1955,12218.423965196924,0.005923419589610957,94.5263786587552
1956,34509.80904706202,0.01673015108375363,94.54310880983896
1957,2679.6904999999997,0.0012990980872006888,94.54440790792616
1958,11617.438025331134,0.005632065164570395,94.55003997309073
1959,5815.399094543482,0.002819271046424972,94.55285924413715
1960,21509.287335779565,0.010427575137860598,94.563286819275
1961,27533.033218335448,0.013347851473434192,94.57663467074845
1962,19904.558548046436,0.00964961212361698,94.58628428287206
1963,17301.645695180723,0.008387735385125003,94.59467201825719
1964,29029.793222897046,0.01407347186090971,94.6087454901181
1965,40430.65086672679,0.01960054013896144,94.62834603025706
1966,12155.497850538628,0.0058929133818277964,94.63423894363889
1967,16137.076430832525,0.007823159101510362,94.6420621027404
1968,48188.63948595926,0.023361567084338012,94.66542366982473
1969,15474.011667294591,0.007501709230339678,94.67292537905507
1970,51114.33846411311,0.024779928625062463,94.69770530768014
1971,6096.437302743035,0.0029555167056540313,94.70066082438579
1972,14773.188806730135,0.007161954457306822,94.7078227788431
1973,27192.114263479165,0.013182575982796655,94.72100535482589
1974,26965.067556305934,0.013072505083566327,94.73407785990946
1975,12871.43715311402,0.006239996516438859,94.7403178564259
1976,18881.83675624669,0.009153802654775145,94.74947165908068
1977,5586.78606255995,0.0027084408022012615,94.75218009988288
1978,4082.6022568517637,0.0019792213998882863,94.75415932128277
1979,44913.041399599046,0.021773576527805906,94.77593289781058
1980,42929.20667439499,0.02081182519986901,94.79674472301045
1981,17134.718747069175,0.00830681018910182,94.80505153319955
1982,38220.8785157482,0.01852925558788912,94.82358078878744
1983,19376.130271341615,0.009393433224042574,94.83297422201149
1984,26231.860453716763,0.012717050621756073,94.84569127263325
1985,14584.756481564656,0.007070603581827265,94.85276187621507
1986,11322.070851266648,0.005488872907535844,94.8582507491226
1987,25559.193790131507,0.012390945806297992,94.8706416949289
1988,31644.044294251715,0.015340845300588362,94.88598254022949
1989,18302.583146555517,0.008872983934720012,94.89485552416421
1990,40611.904203488375,0.019688410683371592,94.91454393484759
1991,18391.568150458388,0.008916123337706949,94.9234600581853
1992,9907.034023926806,0.004802871432471571,94.92826292961777
1993,17307.671553384258,0.008390656685501279,94.93665358630328
1994,16882.6730276847,0.00818461991677765,94.94483820622006
1995,8232.882154146964,0.003991252519125253,94.94882945873918
1996,4502.859750294851,0.0021829597442469617,94.95101241848343
1997,23440.3084618352,0.011363722745654482,94.96237614122909
1998,13238.108,0.006417756371848218,94.96879389760093
1999,43301.0989012563,0.02099211634937315,94.98978601395031
2000,17911.94655,0.00868360562577879,94.99846961957608
2001,6286.380656386167,0.003047600118792331,95.00151721969488
2002,9677.642224101694,0.004691663646209565,95.00620888334109
2003,20053.184942670683,0.00972166531967223,95.01593054866076
2004,13310.94016443491,0.006453064973906582,95.02238361363467
2005,26087.601473792318,0.0126471147224866,95.03503072835716
2006,18889.902836506255,0.009157713042723458,95.04418844139988
2007,13215.05676564384,0.006406581269925178,95.05059502266981
2008,31762.93749966647,0.015398484022573405,95.06599350669238
2009,25385.591819889676,0.012306784599070726,95.07830029129146
2010,12772.296000000002,0.006191933472451768,95.0844922247639
2011,6788.674190439409,0.0032911090498803958,95.08778333381379
2012,21658.09759588885,0.010499717470814277,95.0982830512846
2013,27206.505152481852,0.013189552600572665,95.11147260388518
2014,12411.870653931846,0.0060172013988575275,95.11748980528404
2015,8513.675057570397,0.004127379256051368,95.12161718454009
2016,13426.077280710717,0.006508882766117923,95.1281260673062
2017,9720.593373185307,0.004712486108959496,95.13283855341516
2018,9301.318305447658,0.004509224038765598,95.13734777745393
2019,28965.869183776747,0.014042481865256362,95.15139025931919
2020,14579.55003851575,0.007068079529065966,95.15845833884825
2021,29461.182908461316,0.014282607026091906,95.17274094587434
2022,19381.644129368546,0.00939610630976493,95.1821370521841
2023,21330.706470447607,0.010341000191775074,95.19247805237588
2024,19281.952952977088,0.009347776617749777,95.20182582899362
2025,12566.446831515575,0.0060921390144612,95.20791796800808
2026,3982.6115124579924,0.0019307464790794388,95.20984871448715
2027,3819.5044040835696,0.0018516731187424714,95.21170038760589
2028,13527.389110764761,0.006557998141432353,95.21825838574732
2029,7264.5809,0.003521825804698214,95.22178021155202
2030,43856.856558594816,0.02126154437085384,95.24304175592287
2031,35865.935610747416,0.017387593211822424,95.2604293491347
2032,22472.63850977255,0.010894602082739801,95.27132395121744
2033,5503.492322763052,0.002668060490353329,95.27399201170779
2034,20851.083191060377,0.010108481665912154,95.2841004933737
2035,12499.995236527559,0.006059923674689549,95.29016041704838
2036,6578.306623451181,0.003189124099049891,95.29334954114744
2037,24205.036050217634,0.01173445815233567,95.30508399929977
2038,12931.752613817758,0.006269237094643266,95.31135323639441
2039,18946.70648867988,0.009185251116946869,95.32053848751136
2040,19479.37795192641,0.009443487088231598,95.32998197459959
2041,18586.28770573646,0.009010522225116639,95.3389924968247
2042,5180.471509404899,0.0025114619127341647,95.34150395873743
2043,11053.773293272036,0.005358803840085175,95.34686276257752
2044,36112.646365101,0.017507197124689445,95.3643699597022
2045,9711.656308602505,0.0047081534729686205,95.36907811317518
2046,6461.223585734789,0.0031323629356465013,95.37221047611082
2047,16468.91614839511,0.00798403303166863,95.3801945091425
2048,21198.813478382574,0.01027705925019736,95.3904715683927
2049,5298.462964248939,0.0025686634713820455,95.39304023186408
2050,2111.4797951371343,0.0010236329020181822,95.3940638647661
2051,20593.450157162784,0.00998358269659608,95.40404744746269
2052,33512.859544657986,0.016246835868205876,95.42029428333089
2053,3927.5574018710067,0.0019040565722577038,95.42219833990315
2054,9667.387560896703,0.004686692246208523,95.42688503214936
2055,22393.711880098523,0.010856338920020553,95.43774137106938
2056,10011.6397,0.004853583644832297,95.44259495471421
2057,41299.97118719449,0.020021981482834652,95.46261693619705
2058,30819.885171052923,0.014941297837738999,95.47755823403479
2059,2040.213104273905,0.0009890832322777612,95.47854731726707
2060,21922.239097346483,0.010627771706664995,95.48917508897374
2061,21535.90256742482,0.010440478044565963,95.49961556701831
2062,3048.7853223767797,0.0014780330715749488,95.50109360008989
2063,34338.90862301974,0.016647299570127293,95.51774089966001
2064,14659.005136348738,0.007106598890019471,95.52484749855003
2065,11727.953890480221,0.005685642601599227,95.53053314115164
2066,19710.660535736635,0.009555611515373723,95.540088752667
2067,11863.343919758954,0.005751278886111206,95.54584003155311
2068,9287.403081451637,0.0045024780205682735,95.55034250957368
2069,16430.32685106591,0.00796532516882149,95.55830783474251
2070,36102.47251872387,0.017502264904208014,95.57581009964672
2071,21898.458099020743,0.01061624281949064,95.58642634246621
2072,14709.964615029165,0.00713130374353837,95.59355764620975
2073,9844.637079642613,0.004772621763352408,95.5983302679731
2074,20701.029922538135,0.010035736729840075,95.60836600470294
2075,8182.688633081931,0.0039669189973228465,95.61233292370027
